ActorID;FirstName;LastName;IsMale;BirthYear;BirthLocation;DeathYear;DeathLocation
109122;Aurora;Bagnato;False;;;;
1822536;Amber;Wegner;False;;;;
557258;Gladys;Gane;False;;;;
597357;Iain;Glen;True;1961;Edinburgh, Scotland, UK;;
1023265;Alison Carole;Lowe;False;;;;
228708;Paul;Bucanan;True;;;;
1404356;Stuart (I);Randall;True;1909;Brazil, Indiana, USA;1988;San Bernardino, California, USA
525653;Oliver;Ford Davies;True;1939;Ealing, London, England, UK;;
1934738;Rania;Zouari;False;;;;
1079388;Faye;Marsay;False;1986;Middlesbrough, Cleveland, England, UK;;
252844;Jon (II);Cameron;True;;;;
628989;Abbey;Grasser;False;;;;
582981;Hamid;Ghodse;True;;;;
716428;Rhodri;Hosking;True;;;;
1629784;Connor;Somerville;True;;;;
850182;Tyrone;Kearns;True;1986;Manchester, Lancashire, England, UK;;
254684;Micheline;Calmy-Rey;False;;;;
1007152;Tracy (I);Lockhart;False;;;;
481372;Maeve;Dorney;False;;;;
1193899;Emina;Muftic;False;1961;Sarajevo, Bosnia and Herzegovina, Yugoslavia;;
1224145;Fred;Nevchehirlian;True;;;;
1221035;Brenock;O'Connor;True;;;;
1455663;Kristy (IV);Robinson;False;;;;
1666087;George C.;Stevenson Jr.;True;;;;
347710;Aiden;Condron;True;;;;
1727527;Ella (II);Tweed;False;;;;
1079739;Darcy;Marta;False;;;;
61356;Ross;Anderson-Doherty;True;;;;
615933;Krishna (II);Gopal;True;;;;
228708;Harald;Brenna;True;;;;
803679;Michael (XXXIV);Johnston;True;;;;
1114052;Jose;Mellinas;True;;;;
1229816;Phil;Ochs;True;1940;El Paso, Texas, USA;1976;Far Rockaway, New York, USA
662049;Danni;Gutierrez;True;;;;
89592;Pilou;Asbk;True;1982;Denmark;;
709987;Elliot;Holbrow;True;;;;
1077604;Takashi (II);Masuyama;True;;;;
1448014;David;Rintoul;True;1948;Aberdeen, Grampian, Scotland, UK;;
1417807;Carol;Redhead;False;;;;
491731;Lucy (I);Fennell;False;;;;
569052;Katelyn;Garrity;False;;;;
476705;Hannah;Fanelli;False;;;;
1669027;Ashari Ashaki;Taylor-Watson;True;;;;
1721125;Patricia (I);Turner;False;;;;
1055610;Francis;Magee;True;1969;Dublin, Ireland;;
1220903;Tomas;Nemec;True;;;;
984725;Brynjar;Leifsson;True;;;;
1086092;Todd;McCutcheon;True;;;;
816177;Jon;Jost;True;1943;Chicago, Illinois, USA;;
1664982;Andre (I);Taylor;True;;;;
1823613;Tony (I);Way;True;1978;Rochford, Essex, England, UK;;
404129;Brann;Dailor;True;;;;
1238910;Elisa;Nixon;False;;;;
716960;Allissa;Horn;False;;;;
1666087;Ean;Taylor;True;;;;
298989;Dean-Charles;Chapman;True;;;;
585219;Poonam;Gibson;False;;;;
512070;Adam;Fitz;True;;;;
1546916;David;Scott-Harris;True;;;;
326817;Marko (I);Cindric;True;;;;
225811;Mary;Breckinridge;False;1881;Memphis, Tennessee, USA;;
241076;Eric;Brotherson;True;1911;Chicago, Illinois, USA;1989;New York City, New York, USA
1380891;Mattea;Quin;False;;;;
711392;Lena;Headey;False;1973;Hamilton, Bermuda;;
1500814;Maja;Sabljic;False;1960;Obrenovac, Serbia, Yugoslavia;;
1690884;Waldemar;Thulin;True;;;;
588825;Madame;Ginette;False;;;;
695206;Lana (III);Hilton;False;;;;
486059;Alfred;Dowling;True;;;;
1077740;Jodhi;May;False;1975;Camden, London, England, UK;;
425354;Wesley E.;Davis;True;;;;
703667;Ryan;Hoag;True;;;;
1666087;Jessica (I);Stevenson;False;2005;Belfast, Northern Ireland, UK;;
452420;Emily;Diamond;False;;;;
1181055;Faolan;Morgan;True;;;;
797602;Amy (I);Jones;False;;;;
219185;David (IV);Bradley;True;1942;York, Yorkshire, England, UK;;
476730;Blake Alan;Fairbanks;True;;;;
241076;Eva;Butterly;False;;;;
784034;Kimberly;Jenkins;False;;;;
515985;Lacey;Flint;False;;;;
447762;Emun;Elliott;True;1983;Edinburgh, Scotland, UK;;
481246;Frdric;Dorkel;True;;;;
730697;Michiel;Huisman;True;1981;Amstelveen, Noord-Holland, Netherlands;;
763928;Margaret;Jackman;False;;;;
1078033;Naomi;Matsui;False;;;;
236894;Francis A.;Burdette;True;;;;
1376756;Jonathan;Pryce;True;1947;Holywell, Flintshire, Wales, UK;;
861892;Darren;Kent;True;;;;
1203996;Jorge (I);Muiz;True;;;;
978164;Jong-ran;Lee;True;;;;
420865;Hamed;de Leon;True;;;;
408531;Charles (I);Dance;True;1946;Redditch, Worcestershire, England, UK;;
1238910;Juhani;Niskanen;True;;;;
1226292;Scott (XV);Newman;True;;;;
509181;Denis (I);Fischer;True;;;;
427435;Mike (XII);Day;True;;;;
694433;Stacy (II);Hill;False;;;;
555894;Chris (IV);Gallagher;True;;;;
399981;Dina;D.;False;;;;
1756687;Rupert;Vansittart;True;1958;Cranleigh, Surrey, England, UK;;
138357;Elizabeth (VIII);Barrett;False;;;;
109122;Nikola;Bace;True;;;;
458658;Tuncay;Erenay;True;;;;
376571;Katie;Creaven;False;;;;
691124;Usha (I);Hariharan;True;;;;
473403;Peter (I);Doherty;True;;;;
419987;Psy4;De la Rime;True;;;;
447552;Benito Luna;Desesperado;True;;;;
520903;Jerome;Flynn;True;1963;Bromley, Kent, England, UK;;
1077740;;Matthaios (II);True;;;;
381755;Alexa;Csizmadia;False;;;;
713556;Michael;Hooley;True;;;;
686300;Alice;Hewkin;False;;;;
709987;Julie;Hollbrook;False;;;;
131127;Alice (II);Barber;False;;;;
1671194;Alexis;Stoumbelis;False;;;;
1902455;Michael;Yare;True;1983;Dublin, Ireland;;
1181055;Marielos;Morice;False;;;;
277858;Maria Luisa;Catalano;False;;;;
452420;Michael;Emina;True;;;;
1226205;Peter (VII);Newman;True;;;;
709700;Ben;Hawkey;True;;;;
717682;Emil;Horvath;True;;;;
1786374;Eros;Vlahos;True;1995;London, England, UK;;
493278;Jake;Ferentz;True;;;;
1693763;Vita;Susak;True;;;;
545974;Gordon;Fulton;True;;;;
1061393;Marcelo;Maita;True;;;;
1081457;Maury;Maury;True;;;;
219378;John (XXIV);Bradley;True;;;;
1007152;Harry (I);Lloyd;True;1983;London, England, UK;;
1868651;James (CI);Wilson;True;;;;
540955;Dimitri;Frenkel Frank;True;1928;Munich, Germany;1988;Hilversum, Noord-Holland, Netherlands
1404356;Bella;Ramsey;False;2004;UK;;
557258;Donal;Gallery;True;;;;
709700;Mark (II);Hoke;True;;;;
512538;Vera;Fjelstrup;False;1889;Copenhagen, Denmark;;
1428468;David;Resch;True;;;;
1938912;Lalo;lvarez;True;;;;
85527;Raquel;Arraes;False;;;;
1658838;Otto (III);Steiger;True;;;;
1312735;Sandra;Perrier;False;;;;
544564;Kaoru;Fukishima;True;;;;
1191302;Bradley;Moss;True;;;;
1084688;Ann Marie;McDermott;False;;;;
916196;Kristina;Krepela;False;1979;Croatia;;
198548;Barbara Ottin;Bocat;False;;;;
1365134;Nikolai;Pozdnyakov;True;;;;
717682;Bronte;Horsfield;False;;;;
849625;Susie (II);Kelly;False;;;;
447552;Karen;DeSha;False;;;;
74228;George (II);Appleby;True;;;;
1611604;Samuel Paul;Small;True;;;;
1702167;Keith;Tollefson;True;;;;
420865;Essie;Davis;False;1970;Hobart, Tasmania, Australia;;
1077740;Jeronimo;Marroquin;True;;;;
1405760;Boyd;Rankin;True;;;;
473075;Clive (I);Exton;True;1930;Islington, London, England, UK;2007;London, England, UK
1087667;Sara (IX);Martn;False;;;;
1566116;;Shanell;False;;;;
682158;Annette;Hannah;False;;;;
539113;Jon (VIII);Freeman;True;;;;
232388;Ania;Bukstein;False;1982;Moscow, Russian SFSR, USSR [now Russia];;
1094112;James (III);McHale;True;;;;
1225767;Christopher (II);Newman;True;1955;Tripoli, Lebanon;;
475182;Lino;Facioli;True;2000;Ribeiro Preto, So Paulo, Brazil;;
1077740;Colomba;Mantella;False;;;;
1549518;Toby;Sebastian;True;;;;
992922;Jen;Lilley;False;;;;
1075751;David (III);Manning;True;1973;Los Angeles, California, USA;;
1086881;Teresa;Martins;False;;;;
582103;George (I);Georgiou;True;;;;
1222939;Laurence;O'Fuarain;True;;;;
384232;Aidan;Crowe;True;;;;
1084466;Stella;McCusker;False;1942;Ireland;;
480489;Madison;Dorbeck;False;;;;
1721121;Pamela (I);Turner;False;;;;
879953;Billy (XV);King;True;;;;
1505431;Robert Stephen;Ryan;True;;;;
1256796;Colleen;O'Hare;False;;;;
271436;Dominic (I);Carter;True;;;;
141634;Phillip;Bartowell;True;;;;
1078033;Jon;Marsch;True;;;;
1079572;David;Mccann;True;;;;
588439;Sarah (II);Gilson;False;;;;
1226292;Brendan (IV);O'Rourke;True;;;;
625927;Kina;Grannis;False;;;;
988656;Cheryl;Lester;False;;;;
1672050;Joye;Thaller;False;;;;
1185063;Anthony (IV);Morris;True;;;;
1565371;Michael;Shaeffer;True;;;;
252844;Lee (I);Caldwell;True;;;;
689671;Siaka;Harding;True;;;;
189486;Stephanie;Blacker;False;;;;
442031;Sophia;Eklund;False;;;;
640159;Michael;Grennell;True;;;;
1461389;James McKenzie;Robinson;True;1978;East Sussex, England, UK;;
1219667;;Neomi;False;;;;
1078033;Clive;Mantle;True;1957;Barnet, Hertfordshire, England, UK;;
778934;Aisling;Jarrett-Gavin;False;;;;
1641247;Shelva;Spencer;True;;;;
582103;Alexander;Gerlach;True;;;;
381461;Sebastian;Croft;True;;;;
1219481;Gabe;Nelson;True;;;;
346820;Steven (III);Cole;True;;;;
249671;Madalena;Caixeiro;False;;;;
567579;David (I);Garlick;True;;;;
1761707;Heather;Vaught;False;;;;
1465624;Paddy;Rocks;True;;;;
1079572;Claudia (II);Marsh;False;;;;
798749;Harry (XVI);Johnson;True;;;;
709979;Tiffany;Hollash;False;;;;
254466;Ashley;Callie;False;1976;Johannesburg, South Africa;2008;Johannesburg, South Africa
492357;David;Fennelly;True;;;;
1039162;Adam Peter Terrance;Lyon;True;;;;
1077708;Litsa;Matraki;False;;;;
1075751;Bobby;Marno;True;;;;
719903;Wuese;Houston-Jibo;False;;;;
420148;Alana (I);Davis;False;1974;New York City, New York, USA;;
198548;Sean;Blowers;True;1961;Middlesbrough, Yorkshire, England, UK;;
668554;Maria;Hagewald;False;;;;
1938912;Mahmut;avli;True;;;;
1502360;Nick (IV);Russo;True;;;;
1244347;Ambra;Orfei;False;;;;
247576;Stephen (XXI);Brown;True;;;;
381092;Anthony John;Crocker;True;;;;
675549;Christopher (XXIV);Hall;True;;;;
802855;Wilko;Johnson;True;;;;
1859542;Doug (XIV);Williams;True;;;;
1100625;Ciaran (I);McMahon;True;;;;
1849641;Ian (II);Whyte;True;1971;Bangor, North Wales, UK;;
1028398;Michele;Lucci;True;;;;
1222341;Terje;Ness;True;;;;
945123;Randi;Lamey;False;;;;
625927;Munro;Graham;True;;;;
1885632;Kelly (I);Worthington;False;;;;
1171200;Pat (IV);Mooney;True;1945;Northern Ireland, UK;;
69711;Eileen;Antonescu;False;;;;
476730;Xiao;Fang Fang;False;;;;
1566116;Kiran;Shah;True;1956;Nairobi, Kenya;;
1081704;Andrew;Martyn-Lewis;True;;;;
366051;James;Cosmo;True;1948;Clydebank, West Dunbartonshire, Scotland, UK;;
240657;Matt (IV);Butcher;True;;;;
360495;Lu;Corfield;False;;;;
1088260;Dylan;McDonough;True;;;;
536126;Jesse (I);Fraser;True;;;;
616767;Hattie;Gotobed;False;2002;Poole, Dorset, England, UK;;
529839;J.K.;Frances;False;;;;
1085990;Mahal;Martinez;False;;;;
1479704;Joana (II);Rosa;False;;;;
1700739;Tommi;Toija;True;;;;
1162976;;Mona (XLII);True;;;;
1083351;Bonnie;McCormick;False;;;;
1590669;Emmanuel;Siety;True;;;;
221414;Virginia Ruth;Boyd;False;;;;
507268;Vincent;Duviau;True;;;;
809583;Mark Lewis;Jones;True;1964;Rhosllannerchrugog, Wales, UK;;
240400;Rick;Burn;True;;;;
347925;Karen (II);Collins;False;;;;
39787;Roger;Allam;True;1953;London, England, UK;;
1084466;Jason (III);McCoy;True;;;;
347925;Aafke;D'Haeyer;False;;;;
1831033;Dean;Weir;True;1988;Northern Ireland, UK;;
131127;Bernardo;Barata;True;;;;
492357;April Rae;Ferguson;False;;;;
138426;Ludmila;Bastincov;False;;;;
698686;Ciarn;Hinds;True;1953;Belfast, Northern Ireland, UK;;
442031;Michael;Eklund;True;;;;
676027;Kajsa;Halldn;False;;;;
1085990;Laura;Mayz;True;;;;
480489;James (II);Doran;True;;;;
702346;Kristofer;Hivju;True;1978;Oslo, Norway;;
189486;Wigi;Black;True;;;;
1902455;Liangliang;Ye;False;;;;
441123;Gabrielle;Dempsey;False;;;;
682158;Moritz;Herda;True;;;;
683884;Nozomi;Hany;False;;;;
990684;;Leonardo (XXIV);True;;;;
1438843;Aimee;Richardson;False;;;;
8886;Amrita;Acharia;False;;;;
469295;Fola;Evans-Akingbola;False;;;;
259494;Ryan;Capuano;True;1986;Warwick, Rhode Island, USA;;
1081457;Barrie (II);Martin;True;;;;
1078701;Marissa;Marquez;False;;;;
850182;Pippa;Kemp;False;;;;
1224569;Michael;Nevin;True;;;;
493278;Richard;du Cann;True;;;;
784373;Danielle Claire;Jenner;False;;;;
778934;Arnold (II);Janssen;True;;;;
294384;Will (I);Champion;True;1978;Southampton, Hampshire, England, UK;;
1096702;Ryan (IX);McKenna;True;;;;
1692179;Annette;Tierney;False;;;;
1220917;Jir (II);Nemecek;True;;;;
778779;Ronny;Jansen;True;;;;
578368;Ian;Gelder;True;;;;
1505431;Donna;Santos;False;;;;
640159;Julia (II);Griffith;False;;;;
161265;Lew;Bennett;True;;;;
956878;Lemuel;LaRoche;True;;;;
614743;Robert (I);Goodman;True;1955;Northampton, England, UK;;
712576;Will;Holmes;True;;;;
1028398;Talitha;Luke-Eardley;False;;;;
1226835;David (XIII);Newton;True;;;;
587391;Josephine;Gillan;False;;;;
463956;Maria Rosa;Espinheira;False;;;;
142952;Boris;Beauchamp;True;;;;
726608;Michael;Hudman;True;;;;
1496827;Gemita;Samarra;False;;;;
694024;Kylie (II);Harris;False;;;;
1710493;David;Trevor-Jones;True;;;;
986497;Rich;Lello;True;;;;
1388246;Mark (III);Quigley;True;;;;
676212;Susannah;Halley;False;;;;
391807;Liam (I);Cunningham;True;1961;Dublin, Ireland;;
1492601;Diogo;Sales;True;1985;Rio de Janeiro, Brazil;;
675714;Sergio Luis;Henao;True;;;;
1493202;J.;Rozena;True;;;;
1605240;Jamie;Sives;True;1973;Lochend, Edinburgh, Scotland, UK;;
1822354;Darran;Watt;True;;;;
1885632;Leo;Woodruff;True;;;;
1221135;George;Nave;True;;;;
1219481;Gerry (I);O'Brien;True;;;;
1813393;Dermot;Ward;True;;;;
544564;Dennis;Fritz;True;;;;
1077604;Matt;McArdle;True;;;;
1392835;Mustapha;Rachidi;True;;;;
435875;Conor;Delaney;True;;;;
1084688;Walter (III);McCoy;True;;;;
184410;David;Birkbeck;True;;;;
1749760;Carice;van Houten;False;1976;Leiderdorp, Zuid-Holland, Netherlands;;
1211603;Staz;Nair;True;;;;
420610;Jos (II);de las Heras;True;;;;
1590669;Maria;Sikavica;False;;;;
419548;James;Davies Jr.;True;;;;
458658;Kate;Dickie;False;1971;East Kilbride, Scotland, UK;;
991799;Gerald;Lepkowski;True;;;;
716962;Amber;Horn;False;;;;
420865;Eric;Daviron;True;;;;
682158;Kevin (VII);Hand;True;;;;
68538;Vale;Anoai;False;1985;Staten Island, New York, USA;;
138433;Sabrina;Bartlett;False;;;;
1088943;Ian;McElhinney;True;1948;Belfast, Northern Ireland, UK;;
146385;Lucy;Beckwith;False;;;;
1841744;Callum;Wharry;True;;;;
343102;Amanda (III);Cohen;False;;;;
501339;Moe;Dunford;True;;;;
1091516;Philip (I);McGinley;True;1981;Liverpool, Merseyside, England, UK;;
216426;Esme;Bos;False;;;;
1664151;Rebecca (I);Stevens;False;;;;
997944;Raewyn;Lippert;False;;;;
1225767;Sandie (II);Newton;False;;;;
1486993;Knut;Sahlin-Ekberg;True;;;;
1086092;Rosy;Mazzacurati;False;1936;Ferrara, Italy;;
1409073;Lotus Bjerren Kjersgaard;Ravn;False;;;;
1171550;Andy (II);Moore;True;;;;
462133;Paola;Dionisotti;False;1946;Turin, Italy;;
486271;Alexander;Downer;True;1951;Adelaide, South Australia, Australia;;
425402;Eamon;de Valera;True;1882;New York City, New York, USA;1975;Dublin, Ireland
1224569;Tom (X);O'Malley;True;1960;Orange, New Jersey, USA;;
458658;Chris (I);Dickerson;True;;;;
346820;Merc (II);Coll;False;;;;
138433;Eugnie;Basti;False;;;;
318919;Gwendoline;Christie;False;1978;Sussex, England, UK;;
1877417;Tom;Wlaschiha;True;1973;Dohna, German Democratic Republic;;
1506038;Gerard;Sanmart;True;;;;
319546;Antonia;Christophers;False;;;;
1100666;Dez;McMahon;True;;;;
1409828;Spencer;Rathy;True;;;;
681737;Paul (IV);Herbert;True;;;;
582103;Saeed;Ghareh Khan Lou;True;;;;
276919;Keisha;Castle-Hughes;False;1990;Donnybrook, Western Australia, Australia;;
1641247;Samantha;Spiro;False;1968;Mill Hill, London, England, UK;;
1443695;Pascal;Riedel;True;;;;
1221135;Darragh (II);O'Connor;True;;;;
1079572;Allan;Mattsson;True;;;;
343102;Bryan;Cogman;True;1979;Oklahoma City, Oklahoma, USA;;
587611;Kristen;Gillespie;False;1962;Christchurch, New Zealand;;
1608665;Ed;Skrein;True;1983;Camden, London, England, UK;;
1077740;Jeniffer;Matrix;False;;;;
927950;Fiach;Kunz;True;;;;
194024;Virginie;Blard;False;;;;
512070;Tara (I);Fitzgerald;False;1967;Cuckfield, Sussex, England, UK;;
702346;Reece;Harvell;True;;;;
1205985;Jed;Murray;True;;;;
240657;Jenn (IV);Brown;False;;;;
477510;Persio;Donason;True;;;;
1682329;Michael (XV);Stuart;True;;;;
1224145;Gemma;Neve;False;;;;
1805788;Paddy;Wallace;True;;;;
1083613;Ava;McCoy;False;;;;
822183;;Kaamatchinaadhan;True;;;;
1702167;Ena;Tahirovic;False;;;;
1804816;Jem;Wall;True;;;;
1223039;Otmar;Netzer;True;;;;
1664151;Jean;Taylor Smith;False;1900;Scotland, UK;1990;Ayr, Scotland, UK
1721236;Sophie (IV);Turner;False;1996;Northampton, Northamptonshire, England, UK;;
1077604;Lydia;Marlene;False;;;;
26508;Nifin Ghazar;al Din;True;;;;
1330190;Philip;Philmar;True;;;;
1702167;Allon;Sylvain;True;;;;
1745664;Rebecca;Van Cleave;False;;;;
90054;Kathleen;Asselin;False;;;;
1077708;Layla Lauren;Mashayekh;False;;;;
1657515;Yukiko;Tanimoto;False;;;;
40571;Alfie;Allen;True;1986;Hammersmith, London, England, UK;;
1710493;Ral;Tortosa;True;;;;
1825141;Bronson;Webb;True;1983;London, England, UK;;
