ID;Title;Year;EndYear;Genre;Budget;Gross;FilmingDays;Language;Locations;Countries;Rating;Duration
3467223;O Arquiplago;2014;2014;Biography*Documentary*Drama*Family*Short;;;;Portuguese;;Brazil*Chile;;
3467224;O Arquitecto e a Cidade Velha;2003;2003;Documentary;;;;Portuguese;Cape Verde;Portugal;6.7;
3467225;O Arquivo;2015;2015;Fantasy*Short;;;;Portuguese;Tomar, Portugal;Portugal;8.3;
3467226;O arsivaristas kai o Angelos;2008;2008;Drama;;;;Greek;;Greece;4.9;126
3467227;O Arteso de Mulheres;1978;1978;Comedy;;;;Portuguese;;Brazil;4.9;
3467228;O as Origin;2008;2008;Animation*History*Short;;;;French;;France;;
3467229;O asimos kai o diasimos;1968;1968;Comedy;;;;Greek;;Greece;;
3467230;O asotos;1963;1963;Drama*Musical;;;;Greek;;Greece;6.1;
3467231;O asotos;1990;1990;Short;;;;Greek;;Greece;;17
3467233;O Assalto: The Assault;2014;2014;Drama*Short;;;;Portuguese;;Portugal;7.4;
3467234;O Assassino da Voz Meiga;1994;1994;Comedy*Short;;;;Portuguese;;Portugal;6.2;
3467235;O Assassino do Beija-Flor;2008;2008;Crime*Short;;;;Portuguese;;Brazil;3.8;
3467236;O asthenis - giatros;1993;1993;Short;;;;Greek;;Greece;;
3467237;O Astrapogiannos;1970;1970;Adventure*Drama*Western;;;;Greek;;Greece;6.7;
3467238;O asymvivastos;1979;1979;Drama;;;;Greek;Athens, Greece;Greece;6.8;
3467239;O Atelier;2014;2014;Comedy*Drama*Mystery*Short;;;;Portuguese;;Brazil;;
3467240;O Ateli da Rua do Brum;2016;2016;Drama;292406;;;Portuguese;Recife, Pernambuco, Brazil;Brazil;;
3467241;O Ateli de Luzia - Arte Rupestre no Brasil;2003;2003;Documentary;;;;Portuguese;;Brazil;;
3467242;O atheatos skinothetis;2011;2011;Documentary;;;;Greek;;Greece;;67
3467243;O Atirador;2013;2013;Adventure;;;;Portuguese;;Portugal;;98
3467244;O Atleta Sexual;1978;1978;Comedy;;;;Portuguese;;Brazil;;
3467246;O atsidas;1962;1962;Comedy;;;;Greek;Thessaloniki, Greece;Greece;7.2;
3467247;O attilas paizei golf;2008;2008;Documentary;;;;Greek;;Greece;;45
3467248;O Ausente;1957;1957;Romance;;;;Portuguese;Lisbon, Portugal;Portugal;;
3467249;O Ausente;1961;1961;Drama;;;;Portuguese;Lisbon, Portugal;Portugal;;
3467250;O auto da camisinha;2009;2009;Comedy*Short;27848;;;Portuguese;;Brazil;;
3467251;O Auto da Compadecida;2000;2000;Adventure*Comedy;;;;Portuguese;Cabaceiras, Paraba, Brazil;Brazil;8.5;
3467252;O Auto de Ins Pereira;1969;1969;Comedy*Drama;;;;Portuguese;;Portugal;;
3467253;O Auto-Retrato de Bakun;1984;1984;Documentary*Short;;;;Portuguese;;Brazil;6.2;
3467254;O Avejo;1988;1988;Drama;;;;Portuguese;;Portugal;;
3467255;O Avesso da Bossa;2000;2000;Documentary;;;;Portuguese;;Brazil;;
3467256;O Av;2014;2014;Short;;;;Portuguese;Lisboa;Portugal;5.6;
3467257;O Azar pote den pethainei;1982;1982;Comedy*Drama;;;;Greek;;Greece;;
3467258;O Azarento;1972;1972;Comedy;;;;Portuguese;;Brazil;5.3;74
3467259;O Azeite;1980;1980;Documentary*Short;;;;;;Portugal;;
3467260;O babas ekpaidevetai;1953;1953;Comedy;;;;Greek;Athens, Greece*Pireus, Greece*Thessaloniki, Greece;Greece;6.8;
3467261;O babas mou ki ego!;1963;1963;Comedy*Romance;;;;Greek;;Greece;5.0;
3467262;O babas mou, o anarhas;1988;1988;Comedy;;;;Greek;;Greece;;93
3467263;O babas mou, o asotos;1987;1987;Comedy;;;;Greek;;Greece;;82
3467264;O babas mou, o erotiaris;1987;1987;Comedy;;;;Greek;;Greece;;90
3467265;O babas mou, o Lenin kai o Freddy;2011;2011;Drama*Fantasy*Short*Thriller;;;;Greek;;Greece;7.1;20
3467266;O babas mou, o teddyboys;1966;1966;Comedy;;;;Greek;;Greece;5.1;
3467267;O babas mou, o xeftilas;1987;1987;Comedy;;;;Greek;;Greece;;86
3467268;O babicce;2000;2000;Animation*Documentary;;;;Czech;;Czech Republic;;30
3467269;O Babis kai i Tasia pantrevontai;1993;1993;Short;;;;Greek;;Greece;;25
3467270;O Babo;1930;1930;Comedy*Musical;;;;Portuguese;;Brazil;;120
3467271;O Bacanal do Diabo e Outras Fitas Proibidas de Ivan Cardoso;2013;2013;Musical;5570;;;Portuguese;;Brazil;6.0;
3467272;O bahalogatos;2009;2009;Comedy*Musical;;;;Greek;;Greece;7.7;166
3467273;O Baiano Fantasma;1984;1984;Drama;;;;Portuguese;;Brazil;6.8;
3467274;O Baile;1963;1963;Romance;;;;Portuguese;Lisbon, Portugal;Portugal;;
3467275;O Baile do Simonal;2009;2009;Music;38987;;;;Vivo Rio, Rio de Janeiro, Brazil;Brazil;;
3467276;O Bairro do Bonde;2013;2013;Documentary*News*Short;;;;Portuguese;;UK*Brazil;;
3467277;O Bairro Salazar;1965;1965;Documentary;;;;;;Portugal;;
3467278;O bakalogatos;1968;1968;Comedy;;;;Greek;;Greece;8.3;
3467279;O baladeur tou erota;1987;1987;Drama*Romance;;;;Greek;;Greece;;95
3467280;O Balo do Capito Lippi;1908;1908;Documentary*Short;;;;Portuguese;;Brazil;;
3467281;O Balo Militar N.1 no Realengo;1908;1908;Documentary*Short;;;;Portuguese;;Brazil;;
3467282;O Balo Militar Pilot;1910;1910;Documentary*Short;;;;Portuguese;;Brazil;;
3467283;O Bal da Chuva;2014;2014;Short;11139;;;Portuguese*English;;Brazil;;
3467284;O Bandido Antonio Do;1978;1978;Drama;;;;Portuguese;;Brazil;;90
3467285;O Bandido da Luz Vermelha;1968;1968;Crime*Thriller;;;;Portuguese;Guaruj, So Paulo, Brazil*Santos, So Paulo, Brazil*So Paulo, So Paulo, Brazil;Brazil;7.4;
3467287;O Bando Precatrio Para a Seca do Cear;1900;1900;Documentary*Short;;;;Portuguese;;Brazil;;
3467288;O Banheiro de Ida Feldman;1998;1998;Short;;;;Portuguese;;Brazil;;25
