ID;Title;Year;EndYear;Genre;Budget;Gross;FilmingDays;Language;Locations;Countries;Rating;Duration
3558937;R;2008;2008;Drama*Short;70;;;English;Gosford, New South Wales, Australia*Sydney, New South Wales, Australia;Australia*China;4.0;10
3558938;R;2008;2008;Drama*Short;;;;;Gosford, New South Wales, Australia*Sydney, New South Wales, Australia;Australia*China;;
3558939;R;2010;2010;Crime*Drama;639207;;;Danish*Arabic;Horsens Statsfngsel, Horsens, Jylland, Denmark;Denmark;7.2;96
3558940;R;2011;2011;Drama*Family*Short;;;;English;;UK;;
3558941;R;2012;2012;Drama*Short;4722;;;English;North Kingstown, Rhode Island, USA*Providence, Rhode Island, USA;USA;;
3558942;R;2013;2013;Drama*Short;;;30;English;;USA;;
3558943;R;2015;2015;Drama*Fantasy*Short;;;;English;;USA;;
3558944;R;2016;2016;Drama*Short;1374;;;Hindi;Mumbai, Maharashtra, India;India;;
3558945;R 1138;2011;2011;Short;;;;None;;Germany;;
3558946;R 213;2012;2012;Romance*Short;;;;Spanish*English*French;;France;;
3558947;R a j;2016;2016;Sci-Fi*Short;94;;;English;;Greece;;
3558948;R A V A G E;2013;2013;Horror*Sci-Fi*Short*Thriller;;;;;;USA;;
3558949;R and D;2009;2009;Action*Comedy*Drama*Short;;;;English;;USA;;
3558950;R and J: The True Story;2012;2012;Drama;;;;English;Los Angeles, California, USA;USA;;
3558951;R B Kitaj: A Life;1994;1994;Documentary;35169;;;English;;UK;;
3558952;R D Laing;2016;2016;Drama;;;;;;UK;;
3558953;R de REPSOL;1970;1970;Documentary*Short;;;;;;Spain;;
3558954;R is for ROBOT;2016;2016;Documentary*Drama*Romance*Sci-Fi;;;;English;;UK;;
3558955;R niin kuin Realdoll;2011;2011;Documentary*Short;;;;Finnish;;Finland;;
3558956;R Sacco Oil on Canvas;2014;2014;Biography*Documentary*Short;;;;English;;USA;;
3558957;R Seymore Goes North;2011;2011;Animation*Drama*Short;;;;;;Canada;;
3558958;R Train;2006;2006;Drama*Short;9445;;;English;New York, USA;USA;;10
3558959;R U a Homo;2009;2009;Comedy*Music*Musical*Short;;;;English;;USA;7.8;
3558960;R U Gay?;2008;2008;Comedy*Short;1889;;;English;;USA;;
3558961;R U Invited?;2006;2006;Comedy*Drama*Romance;;;;English*French*Spanish;Texarkana, Arkansas, USA;USA;5.0;
3558962;R U Listening;2011;2011;Drama*Short;;;;English;;USA;;
3558963;R U There;2010;2010;Drama;;;;English*Dutch*Taiwanese*Mandarin;;Netherlands*Taiwan*France;5.5;
3558964;R U There?;2010;2010;Animation;28310058;;;English;;USA;;
3558965;R wie Regen;2002;2002;Short;500;;;Persian;;Germany;8.3;
3558966;R&B Chick;2008;2008;Drama;141670;;;English;Los Angeles, California, USA;USA;5.0;
3558967;R&B Divas Los Angeles: Reunion;2013;2013;Drama;1416698;;;English;;USA;;
3558968;R&B Divas Los Angeles: The Divalogues;2013;2013;Drama;14166981;;;English;;USA;;
3558969;R&B Divas of All Time;2013;2013;Documentary;;;;English;;USA;;
3558970;R&B Divas Pre Party;2013;2013;Reality-TV;;;;English;;USA;;
3558971;R&B's Lost Souls: Aaliyah & Lisa 'Left Eye' Lopes;2011;2011;Documentary*Music;;;;English;;USA;;120
3558972;R&R;1994;1994;Adult;;;;English;;USA;5.7;
3558973;R&R: The Basics;2014;2014;Short;3306;;;English;Santa Ana, California, USA;USA;;
3558974;R&Z Auto;2013;2013;Short;3022;;;English;;USA;;
3558975;R'coon Dawg;1951;1951;Animation*Comedy*Family*Short;;;;English;;USA;6.4;
3558976;R'da;2007;2007;Short;;;;Arabic;;Morocco;;
3558977;R'evol'UTION;2018;2018;Drama;;;;English;;Canada;;
3558978;R'ha;2013;2013;Animation*Sci-Fi*Short;;;;English;;Germany;7.1;
3558980;R'maa;2001;2001;Documentary*Music*Short;;;;Arabic;;Morocco;;
3558982;R+B+G;2005;2005;Short;;;;;;USA;;
3558983;R-1;1927;1927;Short;;;;;;Germany;7.2;
3558984;R-1 Grand Prix;2015;2015;Comedy;;;;Japanese;;Japan;;
3558985;R-1 Grand Prix 2013;2013;2013;Comedy;;;;Japanese;;Japan;;100
3558986;R-1 Grand Prix 2014;2014;2014;Comedy;;;;Japanese;;Japan;;100
3558987;R-18 bungakush vol. 1: Jijjibaku no watashi;2013;2013;Drama;;;;Japanese;;Japan;5.5;106
3558988;R-34;1967;1967;Biography*Short;;;;;;Canada;5.1;
3558989;R-Evolution;2012;2012;Drama*Short;;;;Spanish;Barcelona, Catalonia, Spain*Amer, Girona, Catalunya, Spain;Spain;;10
3558990;R-Files: Rulison Files;2013;2013;Drama*Short;2361;;;English;Hollywood Hills, Los Angeles, California, USA;USA;;
3558991;R-Files: Rulison Files I;2013;2013;Drama*Short;1983;;;English;;USA;;
3558992;R-Generation;2004;2004;Documentary;;;;English;Atlanta, Georgia, USA*Chicago, Illinois, USA*Las Vegas, Nevada, USA*Los Angeles, California, USA*Miami, Florida, USA;USA;6.4;75
3558993;R-Naught 15;2017;2017;Action*Drama*Horror*Sci-Fi;;;58;English;Wynwood Arts District, Miami, Florida, USA*Miami Beach, Florida, USA*Upper Peninsula, Michigan, USA*Frederick, Maryland, USA*Back Creek, Virginia, USA*Brooklyn, New York City, New York, USA;USA;;
3558994;R-r-r;2014;2014;Animation*Short;;;;Russian;;Russia;;
3558995;R-Rated Harry Potter;2015;2015;Animation*Short;;;;English;;USA;3.3;
3558996;R-Rated Pokemon;2007;2007;Action*Comedy*Short;;;;English;;USA;;
3558997;R-Type;1987;1987;Action*Sci-Fi;;;;English;;Japan;7.8;
3558998;R-Type Delta;1999;1999;Action*Fantasy*Horror*Sci-Fi*Thriller;;;;None;;Japan;8.6;
3558999;R-Type Dimensions;2009;2009;Action*Sci-Fi;;;;None;;Sweden*USA;;
3559000;R-Type DX;1999;1999;Sci-Fi;;;;English;;Japan;7.7;
3559001;R-Type Final;2003;2003;Action*Horror*Sci-Fi*Thriller;;;;None;;Japan;8.1;
3559002;R-Type II;1989;1989;Action*Sci-Fi;;;;English;;Japan;7.1;
3559003;R-Type III: The Third Lightning;1994;1994;Action*Adventure*Sci-Fi;;;;Japanese;;Japan;7.2;
3559004;R-Type Leo;1992;1992;Action*Adventure*Sci-Fi;;;;English;;Japan;;
3559005;R-Types;1998;1998;Action*Adventure*Sci-Fi;;;;English;;USA;8.5;
3559006;R-ves;2013;2013;Drama;;;;English;;France*USA;;
3559007;R. B. Kapitny: Radics Bla emlkre;2003;2003;Musical;;;;Hungarian;;Hungary;;
3559008;R. E. K.;2007;2007;Animation*Comedy*Horror*Short;7;;;Russian;;Russia;7.6;
3559009;R. Enstone;2015;2015;Biography*Documentary*Mystery*Short;;;;English;;UK;;
3559010;R. Kelly Live: The Light It Up Tour;2007;2007;Music;;;;English;Oakland, California, USA;USA;8.4;110
3559011;R. Kelly Makes a Sundae;2014;2014;Comedy*Fantasy*Short;;;;English;;USA;;
3559012;R. Kelly Sings Sam Cooke: Live at the Five Star!;2011;2011;Music;;;;English;;USA;8.0;
3559013;R. Kelly: Bump and Grind - You Be the Judge;2002;2002;Adult*Documentary*Short;;;;English;Chicago, Illinois, USA;USA;4.8;
3559014;R. Kelly: Single Ladies Tour;2012;2012;Music;;;;English;;USA;;
3559015;R. Kelly: The King Lives;2012;2012;Music;;;;English;;USA;8.5;
3559016;R. Kelly: The Pied Piper of R&B;2004;2004;Documentary;70835;;;English;;USA;;90
3559017;R. Kelly: The R. in R&B - The Video Collection;2003;2003;Music;;;;English;;USA;8.7;
3559018;R. Kelly: TP-2.com - The Videos;2001;2001;Documentary*Music;;;;English;;USA;6.8;
3559019;R. Luke DuBois: Running Out of Time;2010;2010;Documentary*Music*Short;;;;English;New York City, New York, USA;USA;;30
3559020;R. Mertonensis;2002;2002;Fantasy*Short;;;;None;;France;6.8;
3559021;R. Stern;2014;2014;Drama*Short;;;;English;;USA;;
3559022;R... ne rpond plus;1981;1981;Documentary;;;;French;;Belgium;4.8;
3559023;R... Rajkumar;2013;2013;Action;5497451;12677406;;Hindi;;India;5.1;
3559026;R.A. on Duty;2014;2014;Comedy*Short;944;;;English;;USA;;
3559027;R.A. The Rugged Man: Media Midgets;2015;2015;Action*Music*Short;;;;English;;USA;;
3559028;R.A.B.L.;1985;1985;Short;7556;;;English;;USA;;
3559029;R.A.C.K.;2008;2008;Action*Horror*Short*Thriller;;;;English;;USA;;
3559030;R.A.D. Men;2014;2014;Comedy*Short;;;;English;;USA;;
3559031;R.A.D.D.: Drive My Car;1994;1994;Music*Short;;;;English;;USA;;5
3559032;R.A.D.I.C.A.L.S;2014;2014;Action*Adventure*Family;944465;;;English;Los Angeles, California, USA;USA;4.8;
3559033;R.A.D.i.O.;2013;2013;Drama*Short;2000;;;German;;Germany;;
3559034;R.A.E.;2009;2009;Drama*Short;;;;English;Binghamton, New York, USA;USA;;23
3559035;R.A.F.;1935;1935;Documentary;;;;English;;UK;7.6;
3559036;R.A.F.: First Line of Defence;1949;1949;Animation*Short;;;;English;;UK;;
3559037;R.A.G.E;2012;2012;Action*Crime*Drama*Short;;;;English;;USA;;
3559038;R.A.G.E;2014;2014;Action*Horror*Sci-Fi*Short;;;;English;;USA;;
3559039;R.A.H.M.A.N.;2004;2004;Documentary*Short;;;;English*Malay;Kuala Lumpur, Malaysia;Malaysia;;30
3559040;R.A.N. Comedy Sketch;2014;2014;Comedy*Short;;;;English;;USA;;
3559041;R.A.S.;1973;1973;Drama*War;;;;French;Dreux, Eure-et-Loir, France	*Selja Gorges, Gafsa, Tunisia	*Tunisia	*Senlis, Oise, France;France*Italy*Tunisia;7.2;
3559042;R.A.S.;2004;2004;Short;;;;French;;France;;6
3559043;R.B.I. Baseball 14;2014;2014;Sport;;;;English;;;;
3559044;R.C. Pro-Am;1988;1988;Action*Sport;;;;English;;UK;8.1;
3559045;R.C. Pro-Am II;1992;1992;Sport;;;;English;;UK;;
3559046;R.C.A.F. Air Defence Command;1957;1957;Short;;;;English;;Canada;;
3559047;R.C.A.F. Air Movements: Cargo Service;1963;1963;Documentary*Short;;;;English;;Canada;;
3559048;R.C.A.F. Air Movements: Passenger Service;1965;1965;Documentary*Short;;;;English;;Canada;;
3559049;R.C.A.F. Nuclear Defence: H Hour Now;1959;1959;Documentary*Short;;;;English;;Canada;;
3559050;R.C.C.;2016;2016;Comedy*Short;94;;;English;Los Angeles, California, USA;USA;;
3559051;R.C.M.P. and the Treasure of Genghis Khan;1966;1966;Action;;;;English;;USA;6.3;
3559052;R.C.M.P. File 1365: The Connor Case;1947;1947;Documentary*Drama*Short;;;;English;Halifax Harbor, Halifax, Nova Scotia, Canada*Ottawa, Ontario, Canada*Winnipeg, Manitoba, Canada*Regina, Saskatchewan, Canada*Saskatchewan, Canada;Canada;;36
3559053;R.D.J.9000;2015;2015;Short;189;;;English;;USA;;
3559055;R.E.A.L.;1994;1994;Adult;;;;English;;USA;;
3559056;R.E.A.L. 2;1994;1994;Adult;;;;English;;USA;;
3559057;R.e.b.e.l.;2004;2004;Action*Drama*Short;33056;;;English;Atlanta, Georgia, USA*Long Island, New York, USA*Miami, Florida, USA;USA;;41
3559058;R.E.D.;2015;2015;Sci-Fi*Short;3517;;;English;;UK;;
3559059;R.E.D. 13;2009;2009;Comedy*Sci-Fi*Short;;;;English;;USA;;
3559060;R.E.D.D.;2015;2015;Sci-Fi;14167;;;English;Winston Salem, North Carolina, USA*North Carolina, USA*USA*Dallas, Texas, USA;USA;6.9;93
3559061;R.E.M;2005;2005;Crime*Fantasy*Mystery;4722;;;English;Riccione, Rimini, Emilia-Romagna, Italy;Italy;;
3559062;R.E.M;2008;2008;Short*Thriller;586;;;English;;UK;;12
3559063;R.E.M.;1987;1987;Horror;1039;;;English;Peabody, Massachusetts, USA;USA;;
3559065;R.E.M.;2003;2003;Adult;;;;English;;USA;;180
3559066;R.E.M.;2004;2004;Short;;;;;;Netherlands;;
3559067;R.E.M.;2007;2007;Thriller;23612;;;English;Scottsdale, Arizona, USA;USA;;
3559068;R.E.M.;2009;2009;Drama;;;;;;;;
3559069;R.E.M.;2010;2010;Drama*Short;;;;English;Malibu, California, USA;USA;;
3559070;R.E.M.;2012;2012;Horror*Short;1149;;;Spanish;;Mexico;;21
3559071;R.E.M.;2014;2014;Drama*Mystery*Short*Thriller;;;;English;;USA;;
3559074;R.E.M.;2016;2016;Drama*Horror*Short*Thriller;;;;English;North Carolina, USA;USA;;
3559075;R.E.M. by MTV;2014;2014;Documentary;;;;English;;USA;7.3;
3559076;R.E.M. Parallel;1995;1995;Music;;;;English;;USA;7.5;
3559077;R.E.M. Sleep;2015;2015;Comedy*Short*Thriller;;;;English;Fredonia, New York, USA;USA;;
3559079;R.E.M. The Rapid Eye Movie;2010;2010;Comedy*Short;1500;;;Greek;;Greece;;
3559080;R.E.M.2;2011;2011;Thriller;;;;English;Mesa, Arizona, USA*Phoenix, Arizona, USA;USA;;
3559081;R.E.M.: Imitation of Life;2001;2001;Documentary*Short;;;;;;;;
3559082;R.E.M.: It Happened Today;2011;2011;Music*Short;;;;English;;USA;8.4;7
3559083;R.E.M.: Man on the Moon;1992;1992;Music*Short;;;;English;Antelope Valley, California, USA;USA;7.2;
3559084;R.E.M.: New Adventures in Hi-Fi Stereophonic on Film;1996;1996;Documentary*Short;;;;English;Athens, Georgia, USA*Los Angeles, California, USA*Seattle, Washington, USA;USA;9.1;30
3559085;R.E.M.: Perfect Square;2004;2004;Music;;;;English;Stirling, Scotland, UK*Wiesbaden, Hessen, Germany;USA;8.6;
3559086;R.E.M.: Pop Screen;1990;1990;Music*Short;;;;English;;USA;7.5;
3559088;R.E.M.: Succumbs;1987;1987;Music;;;;English;Atlanta, Georgia, USA;USA;8.3;
3559089;R.E.M.: This Film Is On;1991;1991;Music;;;;English;;USA;8.3;
3559090;R.E.M.: When in Rome;2005;2005;Biography;22667;;;English;;USA;;
3559091;R.E.M.: When the Light Is Mine - The Best of the I.R.S. Years 1982-1987;2006;2006;Music;;;;English;;USA;8.2;
3559092;R.E.M.S.: Una nuova speranza;2015;2015;Documentary*Short;3000;;;Italian;;Italy;;
3559094;R.F.;2010;2010;Comedy*Short;10000;;;Greek;Athens, Greece;Greece;7.4;
3559095;R.F.D. 10,000 B.C.;1916;1916;Animation*Romance*Short;;;;;Edison Studios, 2826 Decatur Street, Bronx, New York City, New York, USA;USA;6.0;
3559096;R.F.D. Greenwich Village;1969;1969;Documentary*Short;;;;English;;USA;5.2;
3559097;R.F.K.;2004;2004;Documentary;;;;English;;UK;8.1;
3559098;R.G.;2015;2015;Drama*Short;;;;Portuguese;;Brazil;;
3559099;R.G. Knowles the Comedian Making Progress Up Pyramid;1902;1902;Documentary*Short;;;;English;Egypt;UK;;
3559101;r.i.;2011;2011;Documentary*Short;;;;Indonesian;;Indonesia;;
3559102;R.I.C.C.O.;2002;2002;Action*Thriller;;;;English;;Switzerland*USA;7.2;104
3559103;R.I.C.E.;2013;2013;Adventure*Drama*Short;;;;English;;USA;;
3559106;R.I.F.L.E.: The Legend of Carter Davis;2012;2012;Action*Comedy*Short;944;;;English;;USA;;6
3559107;R.I.G.I.D.;2011;2011;Sci-Fi*Short;;;;English;Hammersmith, London, England, UK;UK;;
3559108;R.I.O.T.: The Movie;1996;1996;Action*Family;;;;English;;USA;5.3;
3559109;R.I.P;2011;2011;Action*Short;944465;;;English;Charlotte, North Carolina, USA;USA;8.5;45
3559110;R.I.P;2012;2012;Short;1889;;;English;;USA;;2
3559111;R.I.P;2015;2015;Short;;;;;;;;
3559113;R.I.P.;2000;2000;Horror*Short;;;;;;Netherlands;7.6;
3559114;R.I.P.;2001;2001;Comedy*Horror*Short;;;;;Amsterdam, Noord-Holland, Netherlands*Hilversum, Noord-Holland, Netherlands;Netherlands;6.7;
3559115;R.I.P.;2005;2005;Horror*Short;;;;English;Greenwich, Connecticut, USA;USA;;5
3559116;R.I.P.;2010;2010;Comedy*Short;;;;English;;Australia;;
3559117;R.I.P.;2011;2011;Animation*Short;;;;None;;Germany;;
3559118;R.I.P.;2013;2013;Horror*Short;9445;;;English;Descanso, California, USA;USA;;
3559119;R.I.P.;2015;2015;Comedy;15111;;;English;Club Ed Movie Set, Lancaster, California, USA;USA;;
3559122;R.I.P. - Repose en paix;2003;2003;Short*Thriller;;;;French;;France;7.5;20
3559123;R.I.P. El ladrn de bicicletas;1999;1999;Short;;;;Spanish;Logroo, La Rioja, Spain;Spain;;6
3559124;R.I.P. Jane Doe;2014;2014;Drama*Short;;;;English;;USA;;
3559125;R.I.P. Off;2015;2015;Comedy*Horror;;;;English;;USA;;
3559126;R.I.P. TV;2008;2008;Short;5861;;;English;London, England, UK;UK;;15
3559127;R.I.P., Rest in Pieces;1997;1997;Biography*Documentary*War;;;;English;;Austria;7.9;
3559128;R.I.P.D.;2013;2013;Action*Comedy*Fantasy;122780506;73974518;141;English;Fore River Ship Yard, Quincy, Massachusetts, USA	*Aon Center - 707 Wilshire Blvd., Los Angeles, California, USA	*Boston, Massachusetts, USA*Providence, Rhode Island, USA*Raynham, Massachusetts, USA;USA;5.6;96
3559129;R.I.P.D.: Anatomy of a Shootout;2013;2013;Comedy*Short;;;;English;;USA;;
3559130;R.I.P.D.: Filming the Other Side;2013;2013;Comedy*Short;;;;English;;USA;;
3559131;R.I.P.D.: The Game;2013;2013;Action;;;;English;;USA;3.0;
3559132;R.I.P.D.: Transferring R.I.P.D.;2013;2013;Comedy*Short;;;;English;;USA;;
3559133;R.I.P.D.: Walking Among Us;2013;2013;Comedy*Short;;;;English;;USA;;
3559134;R.I.S.E.;2015;2015;Animation*Short;;;;English;New York City, New York, USA;USA;;
3559135;R.L. Stine's Monsterville: The Cabinet of Souls;2015;2015;Comedy*Fantasy*Horror;4155648;;;English;Vancouver, British Columbia, Canada;USA;5.9;
3559137;R.M.H.C.;2011;2011;Documentary;;;;Italian;;Italy;6.4;
3559138;R.M.S. Hawarden Castle;1898;1898;Documentary*Short;;;;English;;UK;;
3559139;R.M.S. Ophir Leaving Portsmouth;1901;1901;Short;;;;English;;UK;;
3559140;R.M.S. Tantallon Castle Entering the Channel;1899;1899;Documentary*Short;;;;English;;UK;;
3559141;R.N.Y.C.;2006;2006;Documentary*Short;;;;English;;USA;;
3559142;R.O.A.C.H.;2011;2011;Action*Animation*Fantasy*Sci-Fi*Short;;;;Italian;;Italy;7.2;
3559143;R.O.M.A;2016;2016;Short;;;;;;;;
3559145;R.O.S.A. B.O.S.O.M.;1996;1996;Short;;;;English;;UK;;
3559146;R.O.S.I.;1999;1999;Short;;;;German;;Germany;;15
3559147;R.O.T.C. & O.S.U.;2011;2011;Documentary*Short;;;;English;Columbus, Ohio, USA;USA;;
3559148;R.O.T.C.;1955;1955;Comedy*Drama;;;;Tagalog*Filipino;;Philippines;;
3559149;R.O.T.F.L.;2012;2012;Drama*Short;944;;;English;Charlotte, North Carolina, USA;USA;8.3;
3559150;R.O.T.O.R.;1987;1987;Action*Sci-Fi*Thriller;;;;English;Southern Methodist University - 3128 Dyer Street, Dallas, Texas, USA	*Dallas-Fort Worth International Airport, Dallas, Texas, USA	*Dallas Infomart, 1950 N. Stemmons Freeway, Dallas, Texas, USA	*Lewisville, Texas, USA	*Lake Dallas, Texas, USA	*Point Vista Park - Hickory Creek, Texas, USA	*Dallas, Texas, USA;USA;2.4;
3559151;R.P.A.;2008;2008;Comedy*Short;1889;;;English;Pittsburgh, Pennsylvania, USA;USA;;
3559152;R.P.D.M.;2008;2008;Short;1889;;;English;Minneapolis, Minnesota, USA;USA;;
3559153;R.P.G.;1986;1986;Comedy*Short;;;;English;;USA;7.9;
3559154;R.P.G.;2006;2006;Action*Fantasy;9445;;2101;English;Rockford, Illinois, USA;USA;4.9;86
3559155;R.P.G.;2009;2009;Documentary;;;;English;Los Angeles, California, USA*Memphis, Tennessee, USA*San Ramon, California, USA;USA;;79
3559156;R.P.G.;2014;2014;Comedy*Drama*Fantasy*Short;;;;English;;USA;6.8;
3559157;R.P.G. II;1988;1988;Comedy*Short;;;;English;;USA;7.8;
3559158;R.P.M.;1970;1970;Drama;;175148;;English;Stockton, California, USA*University of the Pacific, Stockton, California, USA;USA;5.7;
3559159;R.P.M. 2;2014;2014;Fantasy*Sci-Fi*Short;;;;;;USA;;
3559161;R.P.S.;2013;2013;Comedy*Short;;;;English;;USA;;
3559162;R.P.T.;2013;2013;Drama*Short;;;;French*English;Paris, France;France;;
3559163;R.S.C.;1991;1991;Drama;;;;Slovak*Czech;;Czechoslovakia;;
3559164;R.S.V.P.;1921;1921;Comedy;;;;English;;USA;;60
3559165;R.S.V.P.;1984;1984;Comedy;;;;English;;USA;5.5;
3559168;R.S.V.P.;2004;2004;Adult;;;;English;;USA;;127
3559169;R.S.V.P.;2013;2013;Romance*Short;316;;;English;;Canada;;
3559173;R.T.B. Bor;1963;1963;Documentary*Short;;;;Serbo-Croatian;;Yugoslavia;;
3559174;R.T.T.;2009;2009;Comedy*Romance;;;;French*English*Spanish;Miami, Florida, USA*Paris, France;France;4.8;
3559175;R.U. Ready?;2002;2002;Adventure*Fantasy;;;;Korean;;South Korea;4.8;
3559176;R.U.B.S.;2006;2006;Documentary;;;;English;;USA;;
3559177;R.U.O.S.K.A;2013;2013;Sci-Fi*Short;30;;;English;;Finland;;
3559178;R.U.R.;1938;1938;Drama*Sci-Fi*Short;;;;English;;UK;6.2;
3559179;R.U.R.;1948;1948;Sci-Fi;;;;English;;UK;;60
3559180;R.U.R.;2019;2019;Drama*Sci-Fi;;;;English;;USA;;
3559181;R.U.R.: Genesis;2013;2013;Action*Drama*Sci-Fi*Short;;;;English*French;Los Angeles, California, USA;USA;6.8;
3559182;R.U.S./H.;2002;2002;Crime*Drama;;;;English;;USA;7.4;
3559183;R.U.S.E.;2010;2010;History;;;;English*German*Russian*Italian*French;;France;8.8;
3559184;R.U.U.;2004;2004;Comedy*Short;1404;;;English;Toronto, Ontario, Canada;Canada;6.8;14
3559185;R.V. 2014;2014;2014;Reality-TV;;;;;;USA;;
3559186;R.V. 2015;2015;2015;Reality-TV;;;;English;;USA;;
3559187;R.V.S.;1977;1977;War;;;;;;Soviet Union;;
3559188;R.W. Fassbinder;1981;1981;Biography*Documentary;;;;French;;France;6.6;52
3559189;R.W.D: Red, White and Detroit;2013;2013;Crime*Drama*Short;;;;English;;USA;;
3559190;R/B/G;2014;2014;Short;;;;;;USA;;
3559192;R/Evolve;2013;2013;Comedy*Drama;;;;English;Seattle, Washington, USA;USA;6.3;
3559193;R100;2013;2013;Comedy*Drama;5194560;21505;;Japanese*English;;Japan;6.1;
3559195;R2 y el caso del cdaver sin cabeza;2005;2005;Comedy;;;;Spanish;;Spain;4.2;
3559196;R2-D2: Beneath the Dome;2001;2001;Comedy*Short;;;;English;Marin County, California, USA*Petaluma, California, USA*Sydney, New South Wales, Australia;USA;6.7;
3559197;R20;2004;2004;Comedy;;;;Greek;Thessaloniki, Greece;Greece;5.0;110
3559198;R246 Story;2008;2008;Comedy;;;;Japanese;Akasaka, Minato, Japan*Setagaya, Tokyo, Japan*Shibuya-ku, Tokyo, Japan;Japan;7.2;
3559199;R2D Tank;1981;1981;Action;;;;English;;Japan;;
3559200;R2D2;2006;2006;Short;;;;Spanish;;Venezuela;;3
3559201;R2OK;2012;2012;Action*Short*Thriller;;;;English;;USA;;
3559202;R2PC: Road to Park City;2000;2000;Comedy;;1148;;English;;USA;6.8;
3559203;R3;2003;2003;Comedy*Documentary;;;;English;Santa Barbara, California, USA;USA;3.3;
3559204;R3;2012;2012;Horror*Sci-Fi*Short*Thriller;1700;;;English;;USA;7.8;
3559205;R3M0T3 - Homeward Bound;2014;2014;Family*Short;422;;;English;;UK;;
3559206;R3mbat;2017;2017;Thriller;529112;;;Malay;;Malaysia;;
3559207;r3tual;2005;2005;Adventure*Comedy*Fantasy*Horror*Mystery;47223;;;English;Gershwin Hotel - 5533 Hollywood Boulevard, Hollywood, Los Angeles, California, USA;USA;8.0;90
3559208;R4;2000;2000;Short;;;;None;;Austria;;
3559209;R4: Ridge Racer Type 4;1998;1998;Animation*Family;;;;English;;Japan;8.2;
3559210;R4: Rural Resilience;2011;2011;Animation;;;;English;;USA;;
3559211;R5: All Day, All Night;2015;2015;Documentary;;;;English;;USA;9.2;
3559212;R: Rage of the Zombies;2017;2017;Horror;;;;English;;New Zealand*USA;;
3559214;Ra;1971;1971;Documentary;;;;English;;Sweden*Norway;7.6;106
3559215;Ra;1984;1984;Animation*Short;;;;;;France;;
3559218;Ra;2016;2016;Animation*Documentary;;;;English;;USA;;
3559220;Ra Choi;2006;2006;Drama;;;;English;Sydney, New South Wales, Australia;Australia;7.1;
3559221;Ra Dawal;2014;2014;Musical*Short;;;;Sinhala;;Sri Lanka;;
3559222;Ra Energy;2011;2011;Adventure*Drama*Romance*Short;;;;English;Hollywood, Los Angeles, California, USA;USA;;
3559223;Ra Et Al;2011;2011;Music*Short;;;;English;;USA;;
3559224;Ra gatsinebs?!;1996;1996;Comedy;;;;Georgian;;Georgia;;47
3559225;Ra Gieng Anh Cuoi Em;2017;2017;Comedy;;;;Vietnamese;;Vietnam;;
3559228;Ra Mokhda Kievshi;2013;2013;Comedy;;;;Georgian;Tbilisi, Georgia*Kiev, Ukraine;Georgia;6.3;78
3559230;RA no meneki o saguru;1986;1986;Documentary*Short;;;;Japanese;;Japan;;
3559231;Ra pyuseru: Hikari no seijo densetsu;2002;2002;Fantasy;;;;English*Japanese;;Japan;8.3;
3559232;Ra Ra Krishnayya;2014;2014;Romance;;;;Telugu;;India;5.5;
3559233;Ra Ra Ra Rajasekar;2016;2016;Drama;;;;Tamil;Dindigul, Tamil Nadu, India;India;;
3559234;RA Underwater Pro;2013;2013;Fantasy;;;;English;;USA;;
3559237;Ra'ehat al jannah;2011;2011;Drama*Short*Thriller;;;;Arabic;;United Arab Emirates;;
3559238;Ra'ehat al khoboz;2015;2015;Drama*Short;;;;Arabic;;United Arab Emirates;;
3559239;Ra-dee-o-seu-ta;2006;2006;Comedy*Drama;;;;Korean;South Korea;South Korea;7.1;115
3559240;Ra-deui-o De-i-jeu;2008;2008;Comedy;;;;Korean;South Korea;South Korea;6.0;111
3559241;Ra-Ni-Na;1974;1974;Animation*Short;;;;Georgian;;Georgia*Soviet Union;;10
3559242;Ra-Ra;2010;2010;Comedy*Short;;;;English;;Australia;;
3559243;Ra-Ta-Plan;1958;1958;Drama;;;;Spanish;;Uruguay;;
3559244;Ra.One;2011;2011;Action*Adventure*Sci-Fi;22667170;33917349;;Hindi*Tamil*Telugu*Chinese*English;Film City, Goregaon, Mumbai, Maharashtra, India*Filmistan Studios, Mumbai, Maharashtra, India	*Goa, India*London, England, UK	*Mehboob Studios, Mumbai, Maharashtra, India	*Ramoji Film City, Hyderabad, Telangana, India;USA*India;4.8;
3559245;rA1nB0wZ, p1LLz & T1N FO1L;2011;2011;Animation*Fantasy*Mystery*Short;;;;;;USA;;
3559246;Ra: Path of the Sun God;1990;1990;Animation*Drama*Fantasy;;;;English;;UK;7.8;
3559247;Raa 3;2013;2013;Horror*Short*Thriller;;;;Telugu;;India;;
3559249;Raa Raa;2011;2011;Comedy*Romance;;;;Tamil;;India;;
3559250;Raa...;2001;2001;Romance;;;;Telugu;;India;8.0;
3559251;Raa3: 2;2015;2015;Horror*Short*Thriller;;;;Telugu;;India;;
3559252;Raaaaaaaandy Declares War on Justin Bieber;2010;2010;Comedy*Short;;;;English;;USA;7.1;
3559253;Raaaawwwwrrr!!!!;2010;2010;Comedy*Short;;;;English;Little Rock, Arkansas, USA;USA;;
3559254;Raabta;2017;2017;Romance;;;;Hindi;;India;;
3559255;Raad ten Einde;2014;2014;Drama*Short;200;;;Dutch;;Netherlands;;
