ID;Title;Year;EndYear;Genre;Budget;Gross;FilmingDays;Language;Locations;Countries;Rating;Duration
3931397;Volshebnyy klad;1950;1950;Animation*Family*Short;;;;Russian;;Soviet Union;7.2;
3931398;Volshebnyy kristall;1945;1945;Musical;;;;;;Soviet Union;;
3931399;Volshebnyy kubok Rorrima Bo;2016;2016;Adventure*Family*Fantasy;94446543;;;Russian;Russia*Estonia;Russia;;
3931400;Volshebnyy magazin;1953;1953;Animation*Short;;;;Russian;;Soviet Union;7.4;31
3931401;Volshebnyy portret;1997;1997;Family*Fantasy;;;;Russian;;Russia*China;7.0;
3931402;Volshebyy krug;1976;1976;Family;;;;;;Soviet Union;;
3931403;Volshevnoye zerkalo;1958;1958;Documentary;14725;;;Russian;Russia;Soviet Union;;140
3931406;Volt egyszer egy csald;1972;1972;Comedy;;;;Hungarian;;Hungary;7.2;89
3931407;Volt egyszer egy egyetem;1995;1995;Documentary;;;;Hungarian;;Hungary;;
3931408;Volt egyszer egy film;2002;2002;Documentary;;;;Hungarian;;Hungary;;
3931410;Volt egyszer egy sznhz;1977;1977;Drama;;;;Hungarian;;Hungary;;
3931411;Volt egyszer egy villamos;1997;1997;Documentary;;;;Hungarian;;Hungary;;
3931412;Volt egyszer egy rlovas;1988;1988;Romance;;;;Hungarian;;Hungary;;
3931413;Volt egyszer volt egy kis zsid;1994;1994;Musical;;;;Hungarian;Transylvania, Romania;Hungary;;
3931414;Volta;2003;2003;Short;;;;None;;France;;11
3931415;Volta;2004;2004;Action*Adventure*Comedy*Fantasy*Romance;;;;Filipino*English*Tagalog;;Philippines;5.1;108
3931416;Volta;2009;2009;Documentary*Drama*Short;;;;English;Ghana;Canada;;
3931417;Volta;2010;2010;Short;;;;Portuguese;;Portugal;;
3931418;Volta;2011;2011;Action*Short;;;;English;Chicago, Illinois, USA*Kenosha, Wisconsin, USA;USA;;
3931421;Volta sta synnefa;1994;1994;Short;;;;Greek;;Greece;;30
3931422;Volta  Terra;2014;2014;Documentary;;;;Portuguese;;Portugal;7.8;78
3931423;Voltage;2008;2008;Animation*Sci-Fi*Short;;;;None;Brazil;Brazil;5.7;
3931424;Voltage;2011;2011;Short*Thriller;;;27;English;Hollywood, Los Angeles, California, USA*Los Angeles, California, USA;USA;8.5;15
3931425;Voltage;2014;2014;Action*Sci-Fi*Short*Thriller;;;6;English;London, England, UK;UK;;
3931426;Voltage;2015;2015;Comedy*Sci-Fi*Short;;;;English;Los Angeles, California, USA;USA*Spain;;
3931427;Voltage;2016;2016;Action*Short;661;;;English;;USA;;
3931429;Voltaggios Take On: Thanksgiving;2011;2011;Reality-TV;;;;English;;USA;;
3931430;Voltaic;2011;2011;Fantasy*Sci-Fi*Short*Thriller;;;;English;;USA;;
3931431;Voltaic: Volta and Medla Live in Reykjavk;2009;2009;Music*Short;;;;Icelandic*English;Langholtskirkja, Reykjavk, Iceland;Iceland;7.9;
3931432;Voltaire;1933;1933;Biography*Drama*History;;;;English;;USA;6.7;
3931434;Voltaire;2015;2015;Action*Animation*Short*Thriller;;;;;;Belgium*Netherlands;;
3931436;Voltaire Twins: D.I.L.;2009;2009;Music*Short;;;;None;;Australia;;
3931437;Voltaire's Distraction;2015;2015;Short;;;;English;Yarraville, Victoria, Australia;Australia;;
3931440;Voltando para casa;2014;2014;Drama*Short;2785;;22;Portuguese;Rio de Janeiro, Brazil;Brazil;;
3931441;Voltar;1988;1988;Drama;;;;Portuguese;Lisbon, Portugal;Portugal;6.9;
3931442;Voltar s Razes;2015;2015;Biography*Documentary;;;;Portuguese;;Portugal;;
3931443;Voltati Eugenio;1980;1980;Drama;;;;Italian;;Italy*France;7.1;105
3931444;Voltati... ti uccido!;1967;1967;Western;;93676;;Italian;;Spain*Italy;5.3;
3931445;Voltchii pokhorony;1989;1989;Drama*Short;736;;;Tajik;;Soviet Union;;
3931446;Volte;2016;2016;Documentary*Short*Sport;;;;Polish;;Poland;;
3931447;Volte sempre, Abbas!;1999;1999;Short;;;;Portuguese;So Paulo, So Paulo, Brazil;Brazil;5.3;6
3931448;Volte-face;2011;2011;Drama*Family*Short;;;;English;;USA;8.7;
3931449;Voltea atrs;2006;2006;Drama*Short;;;;Spanish;Mexico;Mexico;;10
3931450;Voltea, por favor voltea...;2012;2012;Drama*Fantasy*Romance*Short;;;;Spanish;;Mexico;;
3931451;Volter Miti of Lisice;1968;1968;Comedy;;;;Macedonian;;Yugoslavia;;
3931452;Volter ne m'intresse pas;2003;2003;Documentary;;;;French;;Belgium;;
3931453;Voltereta;2010;2010;Adventure*Short;;;;Spanish*English;Jersey City, New Jersey, USA*New York City, New York, USA*Sevilla, Andaluca, Spain;Spain;7.4;
3931454;Volterra;1911;1911;Documentary*Short;;;;Italian;;Italy;;
3931455;Volterra;1913;1913;Documentary*Short;;;;;;Italy;;
3931456;Voltes V;1979;1979;Sci-Fi;;;;Filipino*Tagalog;;Philippines;7.7;
3931457;Volti;2013;2013;Drama*Short;;;;Italian;;Italy;;
3931458;Volti e musi su sfondo bianco;1992;1992;Short;;;;Italian;;Italy;;
3931459;Volti Familiari;2013;2013;Drama*Family*Short;;;;English;;Australia;;
3931460;Voltige;1896;1896;Short;;;;;;France;5.7;
3931461;Voltige  cheval  Prague;1899;1899;Short;;;;;;France;5.4;
3931462;Volto J;2009;2009;Short;;;;Portuguese;;Portugal;;
3931463;Volto telato;2002;2002;Short;;;;None;;Italy;;
3931464;Voltooid Verleden Tijd;2012;2012;Documentary;1000000;;;Dutch;Drenthe, Netherlands;Netherlands;;
3931465;Voltrans;2014;2014;Documentary;;;;Turkish;;Turkey;;
3931467;Voltron: Defender of the Universe;2011;2011;Action*Adventure*Animation*Fantasy*Sci-Fi;;;;English;;USA;;
3931468;Voltron: Fleet of Doom;1986;1986;Animation*Sci-Fi;;;;English;;USA;7.7;
